undefined

1 atom types

1728 atoms

0.000000 100.000000 xlo xhi
0.000000 100.000000 ylo yhi
0.000000 100.000000 zlo zhi

Masses

1 32.000000 # MeOH

Atoms

1281 1281 1  59.485020 73.834694 58.458759
1282 1282 1  41.319958 64.782173 71.595024
1283 1283 1  43.142742 41.075497 54.295746
1284 1284 1  62.484917 45.716984 62.669422
1285 1285 1  38.208450 58.935928 62.418335
1286 1286 1  58.002117 67.105003 71.436897
1287 1287 1  48.789768 56.687008 54.080811
1288 1288 1  47.105934 35.053604 50.272057
1289 1289 1  45.956791 39.722477 37.666039
1290 1290 1  50.779087 60.096527 64.464478
1291 1291 1  60.841091 65.774918 25.114069
1292 1292 1  35.212242 32.899300 68.750252
1293 1293 1  77.298927 56.832829 47.622654
1294 1294 1  49.888901 76.509941 45.414818
1295 1295 1  45.198833 59.706947 37.744240
1296 1296 1  45.984150 26.177315 54.069687
1297 1297 1  34.412975 40.833382 29.353882
1298 1298 1  21.441774 51.629047 36.763348
1299 1299 1  51.971672 51.965458 37.244534
1300 1300 1  56.400600 30.767952 60.728893
1301 1301 1  66.953087 43.752403 70.506638
1302 1302 1  23.357956 46.003922 47.387909
1303 1303 1  21.550573 37.621773 48.857647
1304 1304 1  69.683830 64.327423 47.967796
1305 1305 1  55.618839 74.631172 53.320599
1306 1306 1  59.872856 38.360519 63.983360
1307 1307 1  58.340275 46.997211 48.257256
1308 1308 1  45.981838 54.987404 18.878258
1309 1309 1  61.780609 60.311466 31.107712
1310 1310 1  46.126854 61.086266 70.047760
1311 1311 1  56.884232 73.711693 67.518959
1312 1312 1  57.108021 33.494350 27.319939
1313 1313 1  63.508675 35.862217 45.463902
1314 1314 1  67.918167 60.700840 30.886894
1315 1315 1  53.395290 59.565235 55.935429
1316 1316 1  39.365334 29.950069 46.788715
1317 1317 1  67.036346 64.192879 43.035275
1318 1318 1  54.737225 44.620007 38.693993
1319 1319 1  32.404339 43.897503 53.471981
1320 1320 1  27.128756 46.168068 73.250839
1321 1321 1  41.146515 51.413094 37.931419
1322 1322 1  70.346405 44.455734 32.436207
1323 1323 1  30.685457 93.681808 54.132523
1324 1324 1  82.554855 41.373573 54.366142
1325 1325 1  51.955849 60.119335 51.740051
1326 1326 1  32.134254 56.462341 51.718338
1327 1327 1  43.710217 71.115158 36.419220
1328 1328 1  56.827698 70.545761 32.790283
1329 1329 1  60.681175 51.645042 28.520611
1330 1330 1  47.439938 74.177132 54.539902
1331 1331 1  74.335785 64.311493 46.381138
1332 1332 1  52.165878 56.651001 36.750061
1333 1333 1  58.121964 47.075123 45.219177
1334 1334 1  45.351227 33.561901 28.753727
1335 1335 1  24.649090 41.393692 39.216980
1336 1336 1  32.450825 60.662403 41.262138
1337 1337 1  62.827827 62.766232 47.895432
1338 1338 1  60.674610 62.928394 35.087250
1339 1339 1  41.617519 51.727741 18.453909
1340 1340 1  43.848183 36.026955 37.413570
1341 1341 1  34.694263 52.306984 36.606743
1342 1342 1  38.138733 72.907913 60.166691
1343 1343 1  43.774494 35.751675 74.223625
1344 1344 1  75.704796 57.063824 59.235973
1345 1345 1  64.730980 48.605473 51.523617
1346 1346 1  29.172262 52.045330 30.413652
1347 1347 1  54.780437 37.349014 26.589394
1348 1348 1  73.255127 52.008698 42.439743
1349 1349 1  51.652397 53.498234 58.295494
1350 1350 1  35.839211 37.027321 63.885986
1351 1351 1  63.753380 58.356762 27.322227
1352 1352 1  61.961002 36.985905 40.029247
1353 1353 1  22.080816 67.859329 55.359715
1354 1354 1  37.108021 66.749870 62.917538
1355 1355 1  54.911209 52.657333 56.950062
1356 1356 1  23.379145 45.635372 42.241810
1357 1357 1  66.876366 32.417912 64.851387
1358 1358 1  64.889496 38.108536 36.781952
1359 1359 1  39.504692 45.349327 47.343876
1360 1360 1  54.288147 58.356194 72.018021
1361 1361 1  50.152042 43.960659 62.908642
1362 1362 1  33.968391 55.762535 61.669098
1363 1363 1  71.909065 66.334801 50.578133
1364 1364 1  56.426945 42.859085 54.855064
1365 1365 1  23.604435 54.325451 49.861809
1366 1366 1  56.061573 38.721020 33.848522
1367 1367 1  71.613129 49.548321 31.193117
1368 1368 1  59.271767 40.615479 56.493759
1369 1369 1  53.024895 44.586437 46.193596
1370 1370 1  48.766815 50.883629 66.685158
1371 1371 1  36.772400 49.882511 41.816200
1372 1372 1  32.962502 41.281101 57.722500
1373 1373 1  40.358681 54.485107 27.368603
1374 1374 1  77.498238 42.365582 39.373768
1375 1375 1  61.289574 77.287254 60.073456
1376 1376 1  54.296146 75.019119 68.759651
1377 1377 1  25.445232 51.594418 32.946892
1378 1378 1  64.919701 74.842590 49.987598
1379 1379 1  51.467415 81.473297 41.075726
1380 1380 1  50.381207 53.924347 47.659462
1381 1381 1  63.997204 73.565941 59.462219
1382 1382 1  40.058887 62.001911 25.965082
1383 1383 1  39.303555 68.494774 46.926655
1384 1384 1  37.526531 45.613422 39.952194
1385 1385 1  71.061714 43.301849 71.525711
1386 1386 1  58.633858 35.803135 58.632717
1387 1387 1  50.180870 48.860706 28.819595
1388 1388 1  55.977207 47.059624 42.766842
1389 1389 1  58.295174 79.865730 64.307571
1390 1390 1  73.994591 68.657372 60.241379
1391 1391 1  60.967232 53.425217 47.158279
1392 1392 1  62.306702 67.823486 62.406925
1393 1393 1  63.187481 37.503937 33.059841
1394 1394 1  56.097034 55.915737 51.785038
1395 1395 1  59.777302 58.766335 26.855377
1396 1396 1  42.073853 62.179661 30.055246
1397 1397 1  22.705378 42.288738 41.631836
1398 1398 1  40.642590 25.832747 45.732021
1399 1399 1  50.251873 32.548100 36.451790
1400 1400 1  47.442947 47.444336 46.153996
1401 1401 1  59.273155 75.142998 61.720551
1402 1402 1  38.545464 68.737846 51.730484
1403 1403 1  35.890938 41.040977 25.966047
1404 1404 1  42.540577 65.059532 61.965103
1405 1405 1  35.632072 47.494717 35.059216
1406 1406 1  75.735153 68.295609 38.345711
1407 1407 1  23.267685 61.110752 48.216118
1408 1408 1  62.870369 72.475227 39.731853
1409 1409 1  36.865303 30.584816 60.321259
1410 1410 1  38.077625 42.082958 43.607018
1411 1411 1  21.881771 57.307934 52.974239
1412 1412 1  36.536022 64.824615 39.158085
1413 1413 1  30.085176 49.001011 37.353085
1414 1414 1  33.673546 37.142799 30.396025
1415 1415 1  54.572437 28.621157 45.308239
1416 1416 1  34.811817 26.421944 44.678520
1417 1417 1  30.318230 58.790134 53.165100
1418 1418 1  47.025963 44.716633 42.857899
1419 1419 1  35.784451 70.657562 45.723072
1420 1420 1  43.332268 54.438358 76.934479
1421 1421 1  45.171780 51.213829 77.298653
1422 1422 1  61.978706 50.336899 54.604858
1423 1423 1  54.679211 57.143005 40.243595
1424 1424 1  36.906044 53.082569 57.088978
1425 1425 1  32.781811 66.709747 66.071510
1426 1426 1  77.540817 42.362988 50.788311
1427 1427 1  49.342533 77.394951 41.101494
1428 1428 1  44.697258 25.432976 36.523026
1429 1429 1  65.632027 60.052494 70.273346
1430 1430 1  54.062511 62.910271 44.412258
1431 1431 1  75.766960 39.598072 42.431801
1432 1432 1  42.316891 55.154476 72.742714
1433 1433 1  47.308044 72.980644 37.667671
1434 1434 1  43.859024 54.497189 44.155403
1435 1435 1  47.520252 43.026138 57.336605
1436 1436 1  38.702042 48.009056 62.652554
1437 1437 1  60.439426 69.993492 59.582405
1438 1438 1  58.219189 71.353523 54.905422
1439 1439 1  55.961739 20.842375 63.025909
1440 1440 1  39.008240 62.465675 59.194592
1441 1441 1  49.974022 27.496933 66.584862
1442 1442 1  52.872395 55.848267 74.345367
1443 1443 1  52.053341 52.616299 63.870892
1444 1444 1  59.107021 35.907372 32.050858
1445 1445 1  62.278606 63.443703 54.078800
1446 1446 1  45.773121 51.280392 31.125700
1447 1447 1  78.014221 62.917519 47.470440
1448 1448 1  58.378830 48.207981 51.367695
1449 1449 1  43.831322 26.538273 42.878300
1450 1450 1  46.279896 50.958385 70.565147
1451 1451 1  40.533867 56.174652 42.841740
1452 1452 1  38.334927 50.739204 21.389757
1453 1453 1  64.873703 45.862305 40.158222
1454 1454 1  21.805674 46.197048 50.699978
1455 1455 1  70.331390 37.230938 59.344074
1456 1456 1  43.730183 33.803917 66.220085
1457 1457 1  34.153652 65.536713 29.528275
1458 1458 1  65.761414 55.874638 43.606308
1459 1459 1  75.923042 45.309879 39.491180
1460 1460 1  57.685009 24.138418 55.999092
1461 1461 1  35.806648 67.907120 47.621391
1462 1462 1  28.310480 62.719727 36.498875
1463 1463 1  52.699078 70.429695 62.574703
1464 1464 1  58.921730 70.855965 68.651779
1465 1465 1  56.094807 50.118992 23.172531
1466 1466 1  42.265049 69.742966 54.329628
1467 1467 1  32.490372 43.175591 35.066833
1468 1468 1  37.482365 54.858353 29.517019
1469 1469 1  62.423702 53.939053 73.593987
1470 1470 1  34.499443 44.012295 41.490238
1471 1471 1  47.858898 65.907280 43.002522
1472 1472 1  59.372890 48.974197 61.780369
1473 1473 1  67.668884 67.482803 51.455540
1474 1474 1  40.036400 50.455517 59.152367
1475 1475 1  60.712872 49.274124 48.864429
1476 1476 1  54.784882 34.774151 59.287502
1477 1477 1  57.352043 65.478912 55.724422
1478 1478 1  54.668076 39.270958 57.765053
1479 1479 1  61.039093 32.239933 61.013695
1480 1480 1  70.302582 40.653236 53.940701
1481 1481 1  50.929207 48.355286 67.291367
1482 1482 1  52.739326 56.844372 59.023022
1483 1483 1  48.017315 32.854130 44.371513
1484 1484 1  59.740726 38.816986 43.383812
1485 1485 1  33.740341 51.736946 29.240686
1486 1486 1  37.562248 32.027489 35.742401
1487 1487 1  70.199554 55.516315 39.129780
1488 1488 1  75.873581 64.441978 36.853195
1489 1489 1  25.616039 48.225414 28.458427
1490 1490 1  47.407230 52.072918 44.922791
1491 1491 1  27.143085 41.249630 52.958088
1492 1492 1  46.328373 55.223095 46.222290
1493 1493 1  65.672112 41.071667 31.514580
1494 1494 1  43.244629 33.261463 47.977047
1495 1495 1  59.936234 64.594383 27.905235
1496 1496 1  68.425987 42.664787 66.026917
1497 1497 1  26.344374 61.138058 58.784599
1498 1498 1  57.778435 67.897331 67.108040
1499 1499 1  23.385839 50.152512 40.314106
1500 1500 1  81.340775 41.448269 50.815575
1501 1501 1  72.529572 71.749985 42.153595
1502 1502 1  59.917831 52.572323 74.927574
1503 1503 1  36.300404 33.047817 26.576059
1504 1504 1  25.230730 52.846088 37.738213
1505 1505 1  50.905418 47.625004 74.558159
1506 1506 1  31.692791 48.396400 61.759361
1507 1507 1  66.280869 65.466667 56.908520
1508 1508 1  32.381298 56.419750 36.265694
1509 1509 1  71.345032 68.599968 57.479179
1510 1510 1  32.064735 65.278000 59.957973
1511 1511 1  48.545540 75.708191 33.573196
1512 1512 1  44.104393 38.134277 59.940311
1513 1513 1  41.686428 44.392376 65.846169
1514 1514 1  53.615158 28.758070 37.260353
1515 1515 1  54.434715 33.302128 69.607567
1516 1516 1  19.116617 43.498791 47.513214
1517 1517 1  76.207756 51.551403 63.275208
1518 1518 1  46.126373 28.146582 66.220978
1519 1519 1  65.748451 53.803051 35.505943
1520 1520 1  34.984432 43.960087 57.563972
1521 1521 1  37.865795 60.465988 24.441710
1522 1522 1  64.937096 55.525490 29.011406
1523 1523 1  57.039623 64.477203 62.157818
1524 1524 1  43.496017 73.464859 33.600079
1525 1525 1  73.099503 38.413795 46.346748
1526 1526 1  74.252991 61.251667 61.620697
1527 1527 1  45.474880 58.401691 58.780525
1528 1528 1  57.664169 75.792046 44.700565
1529 1529 1  58.921394 60.527176 67.793938
1530 1530 1  38.785873 74.473457 57.092918
1531 1531 1  44.312553 54.303688 50.612072
1532 1532 1  52.415916 30.572399 55.936214
1533 1533 1  57.218670 59.496998 30.208956
1534 1534 1  34.270260 53.594494 41.635418
1535 1535 1  53.116646 21.891043 63.767281
1536 1536 1  47.416637 51.887344 56.029377
1537 1537 1  55.479496 46.178177 67.334129
1538 1538 1  57.551510 78.024361 61.443550
1539 1539 1  32.037838 37.263798 61.138618
1540 1540 1  63.808029 48.220604 48.222565
1541 1541 1  59.331352 51.040928 71.882965
1542 1542 1  63.313934 32.485321 43.463520
1543 1543 1  53.494850 34.798832 38.985268
1544 1544 1  43.780811 40.453487 48.583370
1545 1545 1  48.101143 38.459995 47.959057
1546 1546 1  45.798149 41.309628 45.279861
1547 1547 1  26.862024 36.875900 44.377110
1548 1548 1  37.872498 45.173111 66.537582
1549 1549 1  25.739510 57.210045 37.996346
1550 1550 1  45.969860 64.352966 61.219505
1551 1551 1  42.655865 47.086826 61.242771
1552 1552 1  27.668009 60.554310 38.743553
1553 1553 1  50.895775 40.622105 23.139366
1554 1554 1  35.848160 57.403667 47.341835
1555 1555 1  53.700062 52.455257 22.312244
1556 1556 1  64.930267 58.008713 67.395531
1557 1557 1  57.448528 46.390675 74.569206
1558 1558 1  79.817741 50.500343 61.787224
1559 1559 1  74.601509 46.251469 42.271809
1560 1560 1  67.620117 53.695629 61.149830
1561 1561 1  55.772125 50.622978 42.403450
1562 1562 1  53.610283 60.500885 38.216549
1563 1563 1  61.399632 43.423916 28.605207
1564 1564 1  74.196426 65.727524 40.276714
1565 1565 1  27.832933 57.429482 41.999268
1566 1566 1  71.444878 59.857464 44.808594
1567 1567 1  18.586428 58.652115 52.843441
1568 1568 1  32.522800 59.620941 63.916954
1569 1569 1  59.983116 41.713985 71.055084
1570 1570 1  38.917873 50.075420 35.815281
1571 1571 1  60.626255 54.123135 66.304352
1572 1572 1  83.187241 54.947388 49.321331
1573 1573 1  55.302475 38.899986 46.244175
1574 1574 1  74.729332 51.537575 67.574265
1575 1575 1  47.855274 61.549255 67.419930
1576 1576 1  62.741245 68.483444 66.869385
1577 1577 1  39.536186 58.103588 22.140587
1578 1578 1  58.482662 39.782410 38.581600
1579 1579 1  32.876907 46.804516 51.523235
1580 1580 1  26.712055 61.042347 64.467369
1581 1581 1  42.661686 48.617893 47.198875
1582 1582 1  58.325016 71.755653 40.948849
1583 1583 1  32.952057 32.172276 39.593517
1584 1584 1  25.461712 43.201519 46.909233
1585 1585 1  48.795219 60.797096 26.919617
1586 1586 1  41.930458 32.351200 73.786469
1587 1587 1  41.892006 59.914886 45.426212
1588 1588 1  43.121288 68.810760 59.010521
1589 1589 1  51.989819 35.201935 27.966108
1590 1590 1  50.759739 50.185051 19.984690
1591 1591 1  41.698021 46.654510 56.707340
1592 1592 1  42.354099 41.794777 46.128265
1593 1593 1  34.603264 38.133667 38.775032
1594 1594 1  33.328716 47.545006 47.201294
1595 1595 1  45.852852 25.387335 64.779472
1596 1596 1  63.476536 73.753036 33.965435
1597 1597 1  47.028713 70.404633 59.920460
1598 1598 1  39.249817 50.961769 73.801041
1599 1599 1  36.809048 36.846569 45.008965
1600 1600 1  44.790768 77.403900 45.682251
1601 1601 1  50.512432 45.852158 53.307262
1602 1602 1  46.630112 73.716347 46.460598
1603 1603 1  64.867439 70.330414 59.389862
1604 1604 1  50.079689 38.003567 58.193035
1605 1605 1  35.775215 30.744816 22.245941
1606 1606 1  53.230858 59.745541 27.520327
1607 1607 1  54.184959 62.931686 34.376991
1608 1608 1  40.326317 29.125715 54.608463
1609 1609 1  37.833103 72.991928 48.941204
1610 1610 1  66.901199 59.257736 26.888243
1611 1611 1  33.781975 42.277138 46.699833
1612 1612 1  40.416065 31.553495 66.820618
1613 1613 1  65.189598 41.820206 45.345493
1614 1614 1  41.097237 69.770180 40.038143
1615 1615 1  46.480148 37.993835 71.733757
1616 1616 1  39.744225 46.957729 41.963226
1617 1617 1  41.274982 56.419224 37.796543
1618 1618 1  62.188248 53.574699 24.106846
1619 1619 1  54.016132 48.383507 20.019161
1620 1620 1  41.975044 59.136009 32.466946
1621 1621 1  49.273113 40.570328 77.724075
1622 1622 1  39.015774 39.653618 35.501007
1623 1623 1  74.873550 61.462215 40.800823
1624 1624 1  48.939072 77.393616 37.833706
1625 1625 1  52.307610 77.985909 55.077862
1626 1626 1  63.306953 68.395279 51.221336
1627 1627 1  20.850660 56.098995 48.871704
1628 1628 1  72.099228 70.948074 48.365582
1629 1629 1  32.102737 67.948059 56.637295
1630 1630 1  70.064728 58.358452 30.939890
1631 1631 1  66.228867 54.091930 68.926758
1632 1632 1  35.427265 48.488594 68.135605
1633 1633 1  70.594185 40.016178 57.401592
1634 1634 1  43.092052 46.460079 36.033779
1635 1635 1  59.321987 35.513893 70.624664
1636 1636 1  55.484913 69.011604 58.998810
1637 1637 1  55.179131 55.025463 47.646526
1638 1638 1  51.247978 67.483917 39.506069
1639 1639 1  52.427727 71.758858 52.465157
1640 1640 1  67.538574 48.065807 49.428665
1641 1641 1  61.229584 36.680183 66.178406
1642 1642 1  45.128361 66.263107 32.180817
1643 1643 1  45.946587 55.790573 74.710098
1644 1644 1  52.003830 51.193241 44.342842
1645 1645 1  38.805180 48.577881 55.446239
1646 1646 1  70.902901 44.245705 48.923874
1647 1647 1  24.432251 60.185154 37.934586
1648 1648 1  68.546661 29.022369 13.369569
1649 1649 1  50.790989 48.549290 56.342812
1650 1650 1  52.994671 44.941422 32.019947
1651 1651 1  63.283501 28.415678 57.144310
1652 1652 1  30.647123 58.994698 43.693386
1653 1653 1  49.792740 29.582815 53.952145
1654 1654 1  28.210960 49.765705 64.943413
1655 1655 1  62.787663 28.605356 62.171776
1656 1656 1  41.069191 35.283997 34.516357
1657 1657 1  57.850983 61.334923 37.000317
1658 1658 1  51.583832 64.438530 41.244556
1659 1659 1  81.687462 51.397079 64.840813
1660 1660 1  68.016747 61.311916 56.033134
1661 1661 1  63.114262 42.657482 42.455872
1662 1662 1  56.851166 40.585629 66.335045
1663 1663 1  45.047119 61.995770 54.215240
1664 1664 1  25.905455 68.398994 49.227982
1665 1665 1  65.222710 56.685650 74.315239
1666 1666 1  20.824001 36.003506 51.959755
1667 1667 1  72.356140 43.403728 34.503796
1668 1668 1  37.275597 70.255302 42.842686
1669 1669 1  31.806053 41.000626 42.509415
1670 1670 1  54.861366 31.441036 28.715105
1671 1671 1  29.499510 57.461594 56.135105
1672 1672 1  9.663672 35.002354 35.158791
1673 1673 1  33.668968 41.792202 69.786362
1674 1674 1  36.402061 44.001217 74.532631
1675 1675 1  37.290607 65.747856 43.647236
1676 1676 1  33.552444 66.723122 43.192265
1677 1677 1  52.859138 64.541954 37.790142
1678 1678 1  44.690029 48.943562 68.160278
1679 1679 1  55.199516 74.476486 48.621586
1680 1680 1  40.602470 34.779308 54.441101
1681 1681 1  46.224243 32.273270 68.268379
1682 1682 1  28.015760 73.570953 54.198006
1683 1683 1  40.594948 52.301571 32.406574
1684 1684 1  72.094910 68.714531 37.722748
1685 1685 1  55.953842 39.770943 53.317490
1686 1686 1  73.583771 65.348610 59.758316
1687 1687 1  49.691841 79.116432 49.201275
1688 1688 1  53.485096 77.048004 52.382046
1689 1689 1  52.151558 34.654770 55.240158
1690 1690 1  61.100613 59.941788 50.878132
1691 1691 1  42.383396 38.409313 75.919365
1692 1692 1  60.917221 72.006294 44.127663
1693 1693 1  66.359421 49.169392 45.019028
1694 1694 1  62.249512 32.381611 64.786484
1695 1695 1  50.018818 45.375698 36.365105
1696 1696 1  41.372231 29.184698 29.930527
1697 1697 1  51.903904 30.268766 40.390919
1698 1698 1  44.127625 32.972572 40.896782
1699 1699 1  56.370728 40.716682 61.044956
1700 1700 1  50.917065 76.854828 64.116676
1701 1701 1  46.154911 51.621387 40.864208
1702 1702 1  75.673691 65.157349 51.921253
1703 1703 1  70.306946 32.062359 65.967758
1704 1704 1  51.264912 44.828629 67.191063
1705 1705 1  78.728828 58.633533 42.212017
1706 1706 1  38.509628 43.597000 36.494438
1707 1707 1  31.342243 51.956696 73.043587
1708 1708 1  58.860958 65.806366 41.095577
1709 1709 1  67.869308 60.760685 41.861526
1710 1710 1  47.831875 48.035751 64.689301
1711 1711 1  43.009644 63.243744 25.886742
1712 1712 1  47.220005 34.400742 58.158195
1713 1713 1  37.501701 35.357048 67.930717
1714 1714 1  40.082230 36.253784 30.788727
1715 1715 1  62.231499 46.365929 68.496719
1716 1716 1  70.061623 67.286789 46.663651
1717 1717 1  49.527050 52.862034 53.345001
1718 1718 1  54.401382 60.353691 61.829025
1719 1719 1  31.761208 42.391308 50.417244
1720 1720 1  42.999924 44.396660 49.941616
1721 1721 1  49.448997 63.438076 53.275513
1722 1722 1  67.886528 33.030838 58.477451
1723 1723 1  63.454906 31.671434 58.655254
1724 1724 1  61.835991 68.962776 41.217373
1725 1725 1  38.508148 65.146996 49.340038
1726 1726 1  58.369301 30.850655 68.464767
1727 1727 1  67.751945 45.957378 58.658638
1728 1728 1  33.113564 56.988590 56.442863
